simpro_customer_id,company_name,email,mailing_address,mailing_city,mailing_state,mailing_zip,labor_tax_code,part_tax_code,is_contract_customer,has_active_contracts,active_contract_count,total_contract_value,service_tier,latest_contract_email
662,TURNER CONSTRUCTION COMPANY,,375 HUDSON STREET,NEW YORK,NY,10014,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
663,TURNER SANORUBIN JOINT VENTURE,,1 COMPUTER DRIVE SOUTH,ALBANY,NY,12205,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
665,ULTIMATE POWER,,45 NANCY STREET,W. BABYLON,NY,11704-1498,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
971,UNIFIED MECHANCAL CORPORATION,,1250 SOUTH AVENUE,PLAINFIELD,NJ,7062,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
668,UNION COLLEGE (ESCNJ),,1033 SPRINGFIELD AVE.,CRANFORD,NJ,7016,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,False,0,0.0,CORE,
669,UNION COLLEGE (UCC),,1033 SPRINGFIELD AVENUE,CRANFORD,NJ,7016,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,87004.0,CORE,
728,UNION COUNTY EDUCATIONAL SERVICES COMMIS.,,45 CARDINAL DRIVE,WESTFIELD,NJ,7090,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
835,UNION TOWNSHIP BOARD OF EDUCATION (ESCNJ),,149 PERRYVILLE ROAD,HAMPTON,NJ,8827,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,16520.0,CORE,
672,UNITED AIR CONDITIONING,,27-20 SKILLMAN AVE,LONG ISLAND CITY,NY,11101,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
839,UNITED STATES POSTAL SERVICE,orlando.lozada@usps.gov,380 West 33rd Street - Room 4047,New York,NY,10199,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
673,UNITEMP MECHANICAL DEGREES LLC,,26 WORLDS FAIR DRIVE,SOMERSET,NJ,8873,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
933,UPPER SADDLE RIVER BOARD OF EDUCATION,,381 W. SADDLE RIVER ROAD,UPPER SADDLE RIVER,NJ,7458,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,18480.0,CORE,
995,UPPER SADDLE RIVER BOE (ESCNJ),,381 W. SADDLE RIVER ROAD,UPPER SADDLE RIVER,NJ,7458,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1040,"US FOODS, INC.",,1051 AMBOY AVE,PERTH AMBOY,NJ,8861,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
853,"VALLEY PHYSICIAN SERVICES, INC.",,"15 ESSEX ROAD, SUITE 506",PARAMUS,NJ,7652,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
840,VALLEY STREAM CENTRAL H.S. DISTRICT (ED-DATA),,1 KENT ROAD,VALLEY STREAM,NY,11580,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
890,VAMC ST ALBANS,,179-00 LINDEN BOULEVARD,WESTFIELD,NY,11434,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
1009,VELTRI,,13 POCONO AVE,MONMOUTH,NJ,7757,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
973,VERIS RESIDENTIAL,,"210 HUDSON STREET, SUITE 400",JERSEY CITY,NJ,7311,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
1003,VIRGIN HOTELS NEW YORK CITY,,1227 BROADWAY,NEW YORK,NY,10001,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),False,True,1,15306.0,CORE,
684,VISION PROPERTIES (350 & 360 Mt Kemble),,169 LACKAWANNA AVE,PARSIPPANY,NJ,7054,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),True,True,1,6918.22,CORE,taj.alexander@vision-properties.com
685,VISION REAL ESTATE PARTNERS,,1 BLOOMFIELD AVE.,MOUNTAIN LAKES,NJ,7046,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
686,VISITING NURSE ASSOCIATION OF NORTHERN NJ,,175 SOUTH STREET,MORRISTOWN,NJ,7960,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
687,"VIVIAN BEAUMONT THEATER, INC",,150 WEST 65TH STREET,NEW YORK,NY,10023,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,1,56311.0,CORE,
688,VOLMAR CONSTRUCTION INC.,,4400 2ND AVENUE,BROOKLYN,NY,11232,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
689,VOLUNTEERS OF AMERICA,,25 OPERATIONS DRIVE,VALHALLA,NY,10595,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
977,VORNADO REALTY TRUST,,"888 7TH AVE, 43RD FLOOR",NEW YORK,NY,10019,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
982,WALLKILL VALLEY RHS BOARD OF EDUCATION,,10 GRUMM RD,HAMBURG,NJ,7419,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,6500.0,CORE,
788,WALL TOWNSHIP BOARD OF EDUCATION (ESCNJ),,1630 18TH AVENUE,WALL,NJ,7719,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
907,WARREN HILLS REG SCHOOL DISTRICT (ESCNJ),,98 BOWERSTOWN ROAD,WASHINGTON,NJ,7882,,,False,False,0,0.0,CORE,
696,WATCHUNG HILLS REG TWP HS BOE (ESCNJ),,108 STIRLING RD,WARREN,NJ,7059,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,17920.0,CORE,
1035,WATTS HVAC LLC,,628 SUCCASUNNA ROAD,LANDING,NJ,7850,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
1068,WAYNE BOARD OF EDUCATION (ED-DATA),,50 NELLIS DRIVE,WAYNE,NJ,7470,,,False,False,0,0.0,CORE,
758,WAYNE BOARD OF EDUCATION (ESCNJ),,50 NELLIS DRIVE,WAYNE,NJ,7470,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
698,WEITZ & LUXENBERG,,700 BROADWAY,NEW YORK,NY,10003,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,24112.8,CORE,jim@700broadway1891llc.com
700,WELSPUN USA  INC.,,"10 W 33RD ST, SUITE 1221",NEW YORK,NY,10001,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,8200.0,CORE,
754,"WESTCHESTER COMM. OPPORTUN PROGRAM, INC.",,25 OPERATIONS DRIVE,VALHALLA,NY,10595,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
705,WESTCHESTER COUNTY HEALTHCARE CORP.,,TAYLOR PAVILION,VALHALLA,NY,10595,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),True,True,1,34990.0,CORE,robert.daly@wmchealth.org
701,WEST ESSEX REG SCHOOL DIST BOE (ESCNJ),,65 WEST GREENBROOK ROAD,NORTH CALDWELL,NJ,7006,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
940,WEST JERSEY AIR CONDITIONING & HEATING CO,,5800 WESTFIELD AVENUE,PENNSAUKEN,NJ,8110,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
702,WEST MILFORD TWP B.O.E. (ESCNJ),,46 HIGHLANDER DRIVE,WEST MILFORD,NJ,7480,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,1,24690.0,CORE,
704,WEST NEW YORK BOE (ESCNJ),,6028 BROADWAY,WEST NEW YORK,NJ,7903,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,True,6,46350.82,CORE,rsolares@wnyschools.net
981,WEST ORANGE SURGICAL CENTER LLC,,375 MOUNT PLEASANT AVE - STE 210,WEST ORANGE,NJ,7052,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
1007,WILD STONE,,"733 THIRD AVE, 15TH FLOOR",NEW YORK,NY,10017,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
709,"WILLIAM J. GUARINI, INC.",,152 STEVENS AVE.,JERSEY CITY,NJ,7305,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
850,WJ SANTORO LLC,wsantoro1120@gmail.com,11 Allens Corner Road,Flemington,NJ,8822,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
711,WM BLANCHARD CO.,,199 MOUNTAIN AVE.,SPRINGFIELD,NJ,7081,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
712,WMC ASSOCIATES,,105 E. 106TH STREET,NEW YORK,NY,10029,TNYC NYC SALES TAX (8.875%),TNYC NYC SALES TAX (8.875%),True,True,1,6950.0,CORE,
884,WOODBRIDGE TOWNSHIP SCHOOL DISTRICT,,421 SCHOOL STREET,WOODBRIDGE,NJ,7095,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
999,WOODBRIDGE TWP SCHOOL DISTRICT (ESCNJ),,421 SCHOOL STREET,WOODBRIDGE,NJ,7095,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
713,WOOD-RIDGE BOARD OF EDUCATION,,540 WINDSOR ROAD,WOOD-RIDGE,NJ,7075,,,False,False,0,0.0,CORE,
714,WOOD-RIDGE BOARD OF EDUCATION(ESCNJ),,540 WINDSOR RD.,WOOD-RIDGE,NJ,7075,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
938,"WORTH & COMPANY, INC",,6263 KELLERS CHURCH ROAD,PIPERSVILLE,PA,18947,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),False,False,0,0.0,CORE,
718,WYCKOFF SCHOOL DISTRICT (ESCNJ),,241 MORSE AVENUE,WYCKOFF,NJ,7481,NNJ Non-Taxable Sales New Jersey (0%),NNJ Non-Taxable Sales New Jersey (0%),True,True,1,18937.2,CORE,
720,YES PAC,,260 CENTENNIAL AVE,PISCATAWAY,NJ,8854,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,False,0,0.0,CORE,
721,YWCA OF WHITE PLAINS&CENTRAL WESTCHESTER,,515 NORTH STREET,WHITE PLAINS,NY,10605,NNY NON-TAXABLE NY (0%),NNY NON-TAXABLE NY (0%),False,False,0,0.0,CORE,
722,ZEINVEST REALESTATE GROUP,,109 MONROE STREET SUITE 301,NEWARK,NJ,7105,TNJ NJ SALES TAX (6.625%),TNJ NJ SALES TAX (6.625%),False,True,1,3174.0,CORE,tina@zeinvest.net
